ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Writing_Company_Name,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code
85352230,"Casser, Emilia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,8gkXKZTKwZ,12 Months,11/09/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,11/09/2021,AUTOP,11/09/2020,11/10/2020,05/04/2021,$25.34,$0.00,No,Active,Policy Change,PCH
85395106,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,fJFAdKB5Ps,12 Months,11/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,11/30/2021,PUMBR,11/30/2020,12/01/2020,04/23/2021,$81.32,$0.00,No,Active,Policy Change,PCH
85395106,"Jarosz, Nicole",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,wGUUhcXb9w,12 Months,11/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/20/2021,11/30/2021,AUTOP,11/30/2020,12/01/2020,05/20/2021,$131.01,$0.00,No,Active,Policy Change,PCH
85751168,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,rRr9EgQUE4,12 Months,12/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),03/09/2021,12/01/2021,AUTOP,12/01/2020,11/26/2020,03/09/2021,-$46.71,$0.00,No,Active,Policy Change,PCH
85751168,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,UVuSajJfj9,12 Months,03/31/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/02/2021,03/31/2022,DFIRE,03/31/2021,04/02/2021,04/02/2021,"$1,790.00",$0.00,No,Active,New Business,NBS
85751168,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,Ec77Gc2S2D,12 Months,12/01/2020,Generic Insurance,Unknown,,Personal Lines (P/L),11/26/2020,12/01/2021,DFIRE,12/01/2020,11/26/2020,12/02/2020,"$1,424.00",$0.00,No,Active,New Business,NBS
85868186,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,XU5XK8U635,12 Months,12/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/16/2021,12/30/2021,AUTOP,12/30/2020,01/05/2021,01/16/2021,"$2,981.90",$0.00,No,Active,Policy Change,PCH
85868186,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,kDzbQb4jtw,12 Months,12/30/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/13/2021,12/30/2021,PUMBR,12/30/2020,01/13/2021,01/15/2021,$618.00,$0.00,No,Active,New Business,NBS
85983953,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,u5J9DsTEyt,12 Months,12/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/22/2020,12/22/2021,DFIRE,12/22/2020,12/22/2020,12/22/2020,$625.00,$0.00,No,Active,New Business,NBS
85983953,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Ns5gY4n8x2,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,01/27/2022,AUTOP,01/27/2021,01/29/2021,05/18/2021,-$31.50,$0.00,No,Active,Policy Change,PCH
85983953,"Anderson, Bobbie",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,EGkWbf5MMx,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,01/27/2022,AUTOP,01/27/2021,01/27/2021,05/18/2021,-$58.80,$0.00,No,Active,Policy Change,PCH
86134845,"Johnstone, Olivia",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Uz3Y6gvvZd,12 Months,12/19/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/08/2020,12/19/2021,AUTOP,12/19/2020,12/08/2020,12/19/2020,"$2,313.60",$0.00,No,Active,New Business,NBS
86175469,"Allen, Johnson",Generic Insurance Branch North,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,KMYNZGUHdZ,12 Months,11/23/2020,Generic Insurance,Unknown,,Personal Lines (P/L),05/14/2021,11/23/2021,AUTOP,11/23/2020,11/24/2020,05/14/2021,$168.58,$0.00,No,Active,Policy Change,PCH
86193621,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,SAFECO INS CO OF AMER,MFpgQZJKHg,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,04/30/2022,HOME,04/30/2019,02/20/2021,04/30/2021,"$2,049.00",$0.00,No,Active,Renewal,RWL
86419635,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,FxFjsV9Jas,12 Months,01/07/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/08/2021,01/07/2022,AUTOP,01/07/2021,01/08/2021,01/08/2021,"$1,292.10",$0.00,No,Active,New Business,NBS
86559965,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,BjwFczbUQM,12 Months,07/05/2020,Generic Insurance,Unknown,,Personal Lines (P/L),01/01/2021,07/05/2021,AUTOP,07/05/2016,01/01/2021,01/01/2021,"$3,212.30",$0.00,No,Active,Policy Change,PCH
86698851,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,GZuepfXtce,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/10/2021,02/09/2022,AUTOP,02/09/2021,02/10/2021,02/10/2021,"$2,374.40",$0.00,No,Active,New Business,NBS
86704516,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,5bQ4BWGSNe,12 Months,12/31/2020,Generic Insurance,Unknown,,Personal Lines (P/L),04/09/2021,12/31/2021,AUTOP,12/31/2020,12/31/2020,05/04/2021,$422.95,$0.00,No,Active,Policy Change,PCH
87138403,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,FGSM2wstQf,12 Months,12/22/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/22/2020,12/22/2021,AUTOP,12/22/2020,12/22/2020,12/22/2020,"$2,293.50",$0.00,No,Active,New Business,NBS
87204081,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,BTgbhbrmVW,12 Months,12/28/2020,Generic Insurance,Unknown,,Personal Lines (P/L),12/24/2020,12/28/2021,AUTOP,12/28/2020,12/24/2020,12/28/2020,"$6,294.80",$0.00,No,Active,New Business,NBS
87208497,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,A5jFdC6UNt,12 Months,01/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/20/2021,01/22/2022,AUTOP,01/22/2021,01/26/2021,03/20/2021,"$3,962.90",$0.00,No,Active,Policy Change,PCH
87208497,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,SQ5kWNQY6X,12 Months,01/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/26/2021,01/22/2022,PUMBR,01/22/2021,01/26/2021,01/26/2021,$673.00,$0.00,No,Active,New Business,NBS
87366516,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,SAFECO INS CO OF AMER,7pzNbWnqEf,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,HOME,03/15/2018,01/30/2021,03/16/2021,-$100.00,$0.00,No,Active,Policy Change,PCH
87366516,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,SAFECO INS CO OF AMER,YxbhdpHCNu,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,02/03/2022,HOME,02/03/2018,01/30/2021,03/15/2021,$123.71,$0.00,No,Active,Policy Change,PCH
87366516,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,gzRSWk2HcM,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/13/2021,02/03/2022,DFIRE,02/03/2016,01/30/2021,03/15/2021,$24.03,$0.00,No,Active,Policy Change,PCH
87366516,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,TJ8BNEKZrH,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/30/2021,02/03/2022,AUTOP,02/03/2016,01/30/2021,02/03/2021,"$1,753.10",$0.00,No,Active,Policy Change,PCH
87366516,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,nj2enD2KeT,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/30/2021,02/03/2022,PUMBR,02/03/2018,01/30/2021,02/03/2021,$469.00,$0.00,No,Active,Policy Change,PCH
87688306,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,gBrMRkGq8G,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/25/2021,02/19/2022,AUTOP,02/19/2021,02/20/2021,05/25/2021,$9.33,$0.00,No,Active,Policy Change,PCH
87688306,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,RatNN9RxeJ,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/19/2022,PUMBR,02/19/2021,02/20/2021,02/20/2021,$328.00,$0.00,No,Active,New Business,NBS
87719660,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,HQj4nWTj8G,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/10/2021,02/09/2022,PUMBR,02/09/2021,02/10/2021,02/10/2021,$328.00,$0.00,No,Active,New Business,NBS
87719660,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,C9Xqaq3tX7,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/10/2021,02/09/2022,AUTOP,02/09/2021,02/10/2021,02/10/2021,"$1,252.80",$0.00,No,Active,New Business,NBS
87951175,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,mS4fAS9HJX,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/28/2021,01/27/2022,AUTOP,01/27/2021,01/28/2021,02/03/2021,"$2,484.00",$0.00,No,Active,New Business,NBS
88245802,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,XQJPTr2qR5,12 Months,02/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,02/11/2022,AUTOP,02/11/2021,02/11/2021,02/11/2021,"$1,531.60",$0.00,No,Active,New Business,NBS
88245802,"Allen, Johnson",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,Jkr6fwvpRy,12 Months,02/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,02/11/2022,PUMBR,02/11/2021,02/11/2021,02/11/2021,$328.00,$0.00,No,Active,New Business,NBS
88275418,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Tx9HnZGJqA,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/19/2022,AUTOP,02/19/2021,02/20/2021,02/20/2021,"$1,773.10",$0.00,No,Active,New Business,NBS
88411686,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,AjJD2umKnf,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/05/2021,01/27/2022,AUTOP,01/27/2021,02/02/2021,02/05/2021,$681.90,$0.00,No,Active,Policy Change,PCH
88411686,"Smith, Amanda",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,f6jWASt8fu,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/02/2021,01/27/2022,PUMBR,01/27/2021,02/02/2021,02/02/2021,$435.00,$0.00,No,Active,New Business,NBS
88532599,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,AmcTG9TQzV,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/17/2022,AUTOP,02/17/2021,02/20/2021,02/20/2021,$635.90,$0.00,No,Active,New Business,NBS
88532599,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,WZNUAmzdfq,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,02/17/2022,AUTOP,02/17/2021,02/18/2021,02/18/2021,"$1,233.50",$0.00,No,Active,New Business,NBS
88565457,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,XvjPwSbcHv,12 Months,02/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,02/15/2022,AUTOP,02/15/2021,02/16/2021,02/16/2021,"$6,403.20",$0.00,No,Active,New Business,NBS
88638842,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,bUpVCahCVE,12 Months,04/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,04/01/2022,AUTOP,04/01/2021,04/03/2021,04/03/2021,"$4,059.60",$0.00,No,Active,New Business,NBS
88638842,"Smith, Amanda",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,zHNuWXXerR,12 Months,04/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,04/01/2022,PUMBR,04/01/2021,04/03/2021,04/03/2021,$673.00,$0.00,No,Active,New Business,NBS
88885255,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,VemJVqv3NV,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,04/20/2022,AUTOP,04/20/2021,04/20/2021,04/20/2021,"$1,971.60",$0.00,No,Active,New Business,NBS
89025624,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,szrtQEWXJC,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,02/12/2022,PUMBR,02/12/2021,02/16/2021,02/17/2021,$537.00,$0.00,No,Active,New Business,NBS
89025624,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,YJqwrwZRgX,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,02/12/2022,AUTOP,02/12/2021,02/16/2021,05/18/2021,"$2,315.40",$0.00,No,Active,Policy Change,PCH
89034563,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,J7c3JRM4DT,12 Months,03/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/01/2022,AUTOP,03/01/2021,02/20/2021,05/04/2021,"$1,586.00",$0.00,No,Active,New Business,NBS
89250905,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,NGKAQhGgmE,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/03/2022,AUTOP,03/03/2021,02/20/2021,03/03/2021,"$3,147.90",$0.00,No,Active,New Business,NBS
89250905,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,rMXg6aTYVF,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/03/2022,PUMBR,03/03/2021,02/20/2021,03/03/2021,$435.00,$0.00,No,Active,New Business,NBS
89430987,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,UPHxYq6aur,12 Months,04/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,04/15/2022,AUTOP,04/15/2021,04/16/2021,04/16/2021,"$2,504.10",$0.00,No,Active,New Business,NBS
89494507,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Hmd223ND3C,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/06/2021,03/05/2022,AUTOP,03/05/2021,03/06/2021,03/06/2021,"$2,779.70",$0.00,No,Active,New Business,NBS
89515060,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,3sdqyfyncF,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,02/17/2022,AUTOP,02/17/2021,02/18/2021,05/18/2021,-$109.00,$0.00,No,Active,Policy Change,PCH
89531849,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,QaXSjaKt5X,12 Months,03/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,03/30/2022,AUTOP,03/30/2021,04/03/2021,04/03/2021,"$1,572.80",$0.00,No,Active,New Business,NBS
89539518,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,jSzsj3sn9w,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/10/2021,03/24/2022,AUTOP,03/24/2021,03/25/2021,04/10/2021,-$369.20,$0.00,No,Active,Policy Change,PCH
89539518,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,YsrM8PTj4k,12 Months,03/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/25/2021,03/24/2022,PUMBR,03/24/2021,03/25/2021,03/25/2021,$554.00,$0.00,No,Active,New Business,NBS
89566342,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,mvrKBsME6s,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,02/24/2022,AUTOP,02/24/2021,02/25/2021,02/25/2021,"$2,615.00",$0.00,No,Active,New Business,NBS
89566342,"Allen, Johnson",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,MUYmPybG2Z,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/25/2021,02/24/2022,PUMBR,02/24/2021,02/25/2021,02/25/2021,$537.00,$0.00,No,Active,New Business,NBS
89601440,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,587NW3UF4q,12 Months,02/23/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/23/2022,AUTOP,02/23/2021,02/20/2021,02/23/2021,"$2,557.00",$0.00,No,Active,New Business,NBS
89601563,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,YQbwWfKkSy,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,AUTOP,03/15/2021,03/16/2021,03/16/2021,"$1,344.60",$0.00,No,Active,New Business,NBS
89601563,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,9vDKtFfjJG,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,PUMBR,03/15/2021,03/16/2021,03/16/2021,$328.00,$0.00,No,Active,New Business,NBS
89611209,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,4FFky47Fzv,12 Months,02/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/26/2021,02/25/2022,AUTOP,02/25/2021,02/26/2021,02/26/2021,$928.90,$0.00,No,Active,New Business,NBS
89807052,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,P4wrEMn4qt,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,03/05/2022,DFIRE,03/05/2021,03/02/2021,03/05/2021,"$1,444.00",$0.00,No,Active,New Business,NBS
89807052,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,BpGPXXApxC,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,03/05/2022,AUTOP,03/05/2021,03/02/2021,03/05/2021,"$2,468.30",$0.00,No,Active,New Business,NBS
89880714,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,xTjvxUpTSR,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/05/2021,03/05/2022,DFIRE,03/05/2021,03/05/2021,03/05/2021,"$1,538.00",$0.00,No,Active,New Business,NBS
89880714,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Wx29GkRBer,12 Months,03/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/14/2021,03/04/2022,AUTOP,03/04/2021,03/05/2021,05/14/2021,$225.50,$0.00,No,Active,Policy Change,PCH
89990857,"Allen, Johnson",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,Z6jrm9yHRC,12 Months,02/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/02/2021,02/27/2022,DFIRE,02/27/2021,03/02/2021,03/02/2021,"$2,821.00",$0.00,No,Active,New Business,NBS
90052213,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,BDmUaR4r7K,12 Months,03/16/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,03/16/2022,AUTOP,03/16/2021,03/17/2021,03/17/2021,"$2,704.50",$0.00,No,Active,New Business,NBS
90250065,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Gvt2eXB4YU,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/23/2021,03/15/2022,AUTOP,03/15/2021,03/16/2021,04/23/2021,$367.70,$0.00,No,Active,Policy Change,PCH
90250065,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,BqSC9m2qxE,12 Months,03/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/16/2021,03/15/2022,PUMBR,03/15/2021,03/16/2021,03/16/2021,$576.00,$0.00,No,Active,New Business,NBS
90257952,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,Jd9hF7V6mZ,12 Months,04/06/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/06/2022,AUTOP,04/06/2021,04/07/2021,04/07/2021,"$1,687.10",$0.00,No,Active,New Business,NBS
90314956,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,pCW8jqsPE9,12 Months,03/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/12/2021,03/11/2022,AUTOP,03/11/2021,03/12/2021,03/12/2021,"$1,408.20",$0.00,No,Active,New Business,NBS
90435363,"Allen, Johnson",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,8UsgKeejqD,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,04/20/2022,DFIRE,04/20/2021,04/21/2021,05/18/2021,"$3,163.00",$0.00,No,Active,Policy Change,PCH
90496081,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,yGxcSgffdd,12 Months,04/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/09/2021,04/09/2022,AUTOP,04/09/2021,04/09/2021,04/09/2021,"$2,134.70",$0.00,No,Active,New Business,NBS
90613128,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,xTz69e76kB,12 Months,04/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/05/2021,04/17/2022,AUTOP,04/17/2020,03/19/2021,05/05/2021,-$75.14,$0.00,No,Active,Policy Change,PCH
90900467,"Allen, Johnson",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,YFzVV2z7Hp,12 Months,04/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/02/2021,04/01/2022,DFIRE,04/01/2021,04/02/2021,04/02/2021,"$1,173.00",$0.00,No,Active,New Business,NBS
90917582,"Allen, Johnson",Generic Insurance Branch South,Personal,Dwelling fire,Safeco Insurance,SAFECO INS CO OF AMER,73Gbg7yskn,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/20/2021,03/19/2022,DFIRE,03/19/2021,03/20/2021,03/20/2021,"$1,241.00",$0.00,No,Active,New Business,NBS
91102534,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,SAFECO INS CO OF AMER,uKf3gGrY2v,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/21/2021,04/20/2022,AUTOP,04/20/2019,04/21/2021,04/21/2021,"$3,718.50",$0.00,No,Active,Policy Change,PCH
91102534,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,SAFECO INS CO OF AMER,sHrgtKPUAp,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/21/2021,04/20/2022,PUMBR,04/20/2019,04/21/2021,04/21/2021,$735.00,$0.00,No,Active,Policy Change,PCH
