ApplicantID,Assigned_Agent,Branch_Name,Policy_Type,Line_Of_Business,Master_Company,Policy_Number,Term,Effective_Date,Agency,Billing_Type,Cancellation_Date,Department,Download_Date,Expiration_Date,LOB_Code,LOB_Origination_Date,Policy_Creation_Date,Policy_Last_Modified_Date,Premium_Changed,Premium_Taxes,Service_Team_Override,Status,Transaction_Type,Transaction_Type_Code,Writing_Company_Name
88021057,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,ZbcnsYf7Ts,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,03/19/2022,HOME,03/19/2021,02/18/2021,03/19/2021,$728.00,$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88059956,"McManus, Malerie",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,xYjcNcxJzM,12 Months,04/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/01/2021,04/30/2022,DFIRE,04/30/2021,05/01/2021,05/03/2021,"$1,167.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
88112665,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,M3aMswqyCb,12 Months,01/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/23/2021,01/19/2022,HOME,01/19/2021,01/21/2021,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88112665,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,t3U6wQdztg,12 Months,01/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/19/2021,01/19/2022,AUTOP,01/19/2021,01/20/2021,05/04/2021,-$126.94,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88112665,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,6XH2kJe7uJ,12 Months,01/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/01/2021,01/19/2022,PUMBR,01/19/2021,01/20/2021,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
88142338,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,UJE2hmKp7j,12 Months,01/18/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/19/2021,01/18/2022,HOME,01/18/2021,01/19/2021,01/19/2021,"$1,766.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88154381,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,wweM6T44YF,12 Months,02/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/05/2021,02/04/2022,HOME,02/04/2021,02/05/2021,02/05/2021,$485.13,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88154381,"Jarosz, Nicole",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,GqPbgEce9F,12 Months,02/04/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/05/2021,02/04/2022,AUTOP,02/04/2021,02/05/2021,02/05/2021,"$1,550.54",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88245802,"Allen, Johnson",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,XQJPTr2qR5,12 Months,02/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,02/11/2022,AUTOP,02/11/2021,02/11/2021,02/11/2021,"$1,531.60",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88245802,"Allen, Johnson",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,Jkr6fwvpRy,12 Months,02/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,02/11/2022,PUMBR,02/11/2021,02/11/2021,02/11/2021,$328.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88245802,"Allen, Johnson",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,kqXTwAGzzX,12 Months,02/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/11/2021,02/11/2022,HOME,02/11/2021,02/11/2021,02/11/2021,"$1,316.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88275418,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,zCscZye7ph,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/19/2022,HOME,02/19/2021,02/20/2021,02/20/2021,"$1,128.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88275418,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,Tx9HnZGJqA,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/19/2022,AUTOP,02/19/2021,02/20/2021,02/20/2021,"$1,773.10",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88294778,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,M4mg2cppdG,12 Months,02/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,02/22/2022,HOME,02/22/2021,02/18/2021,02/22/2021,"$1,302.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88307681,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,8yh5Jz7YPy,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/17/2021,02/12/2022,AUTOP,02/12/2021,02/17/2021,02/17/2021,"$1,221.24",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88307681,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,Q3pbVqdcfE,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/05/2021,02/12/2022,HOME,02/12/2021,02/17/2021,03/05/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88323441,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,xDCAuAZ9Xc,12 Months,01/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/22/2021,01/20/2022,AUTOP,01/20/2021,01/22/2021,05/04/2021,"$2,027.52",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88348588,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,CTqd6vjA8E,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/10/2021,02/09/2022,AUTOP,02/09/2021,02/10/2021,05/04/2021,"$1,552.68",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88348588,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,XqQhaP2zy6,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/06/2021,02/09/2022,HOME,02/09/2021,02/10/2021,05/06/2021,-$49.48,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88348588,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,YBwC5Wsr8T,12 Months,02/09/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/06/2021,02/09/2022,PUMBR,02/09/2021,02/10/2021,05/06/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
88356124,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,Udz8W7rvnS,12 Months,01/29/2021,Generic Insurance,Unknown,,Personal Lines (P/L),01/30/2021,01/29/2022,HOME,01/29/2021,01/30/2021,05/04/2021,"$1,304.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88397585,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,FQsAXKRHaM,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/05/2021,02/03/2022,HOME,02/03/2021,02/05/2021,02/05/2021,"$1,430.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88397585,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,ZG98JbDu7v,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/05/2021,02/03/2022,HOME,02/03/2021,02/05/2021,02/05/2021,$771.50,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88397585,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,QetJECGmtj,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/06/2021,02/03/2022,HOME,02/03/2021,02/06/2021,02/06/2021,$380.90,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88397585,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,YDmBnRbA4n,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/06/2021,02/03/2022,PUMBR,02/03/2021,02/06/2021,02/06/2021,$322.92,$0.00,No,Active,New Business,NBS,NATIONWIDE MUT INS CO
88397585,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,SUw8GWMZr5,12 Months,02/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/06/2021,02/03/2022,AUTOP,02/03/2021,02/06/2021,02/06/2021,"$2,269.58",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88411686,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,AjJD2umKnf,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/05/2021,01/27/2022,AUTOP,01/27/2021,02/02/2021,02/05/2021,$681.90,$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
88411686,"Smith, Amanda",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,f6jWASt8fu,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/02/2021,01/27/2022,PUMBR,01/27/2021,02/02/2021,02/02/2021,$435.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88411686,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,w9ABtP32vV,12 Months,01/27/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/02/2021,01/27/2022,HOME,01/27/2021,02/02/2021,02/02/2021,"$1,943.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88412439,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Travelers,Z6APrEHHCj,12 Months,03/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/23/2021,03/19/2022,HOME,03/19/2021,03/23/2021,03/23/2021,"$2,157.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
88412439,"Smith, Amanda",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,B343reVTDx,12 Months,03/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/18/2021,03/17/2022,DFIRE,03/17/2021,03/18/2021,03/18/2021,"$1,442.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
88504345,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,eMP7AztnB4,12 Months,05/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/26/2021,05/25/2022,HOME,05/25/2021,05/26/2021,05/26/2021,"$1,447.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88512743,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,R6cygxBRAA,12 Months,02/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/12/2021,02/10/2022,HOME,02/10/2021,02/12/2021,02/12/2021,"$1,377.31",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88512743,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,Y4GVneSrdN,12 Months,02/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,02/10/2022,AUTOP,02/10/2021,02/11/2021,03/30/2021,$102.62,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88532599,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,AmcTG9TQzV,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,02/17/2022,AUTOP,02/17/2021,02/20/2021,02/20/2021,$635.90,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88532599,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,WZNUAmzdfq,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,02/17/2022,AUTOP,02/17/2021,02/18/2021,02/18/2021,"$1,233.50",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88532599,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,kstnzVgt6U,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,02/17/2022,DFIRE,02/17/2021,02/18/2021,02/18/2021,"$1,643.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
88532760,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,GYNArenA8z,12 Months,04/02/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/02/2022,HOME,04/02/2021,04/07/2021,04/07/2021,"$1,232.56",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88532760,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,ASrzxuXRAQ,12 Months,04/02/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/07/2021,04/02/2022,AUTOP,04/02/2021,04/07/2021,04/07/2021,"$1,147.04",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88557351,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,sfUYTewsx5,12 Months,02/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,02/26/2022,AUTOP,02/26/2021,03/01/2021,03/01/2021,"$1,689.34",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88557351,"McManus, Malerie",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,WyAw8BxQuw,12 Months,02/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,02/26/2022,PUMBR,02/26/2021,03/01/2021,04/20/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
88557351,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,ptdXkuvWRf,12 Months,02/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/17/2021,02/26/2022,HOME,02/26/2021,03/01/2021,04/17/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88565457,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,bQ3udsjSHN,12 Months,02/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/02/2021,02/15/2022,HOME,02/15/2021,02/16/2021,04/02/2021,"$2,070.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
88565457,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,XvjPwSbcHv,12 Months,02/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,02/15/2022,AUTOP,02/15/2021,02/16/2021,02/16/2021,"$6,403.20",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88608732,"McManus, Malerie",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,5qZM9Jg6zG,12 Months,04/11/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/06/2021,04/11/2022,AUTOP,04/11/2021,04/08/2021,05/06/2021,"$1,558.56",$0.00,No,Active,Reinstate,REI,NATIONWIDE PROP & CAS INS CO
88608732,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,QX4cynRNhT,12 Months,04/26/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/08/2021,04/26/2022,HOME,04/26/2021,04/08/2021,05/05/2021,$989.19,$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88638842,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,bUpVCahCVE,12 Months,04/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,04/01/2022,AUTOP,04/01/2021,04/03/2021,04/03/2021,"$4,059.60",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88638842,"Smith, Amanda",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,zHNuWXXerR,12 Months,04/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/03/2021,04/01/2022,PUMBR,04/01/2021,04/03/2021,04/03/2021,$673.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88638842,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,6jyGSGN7bj,12 Months,04/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/27/2021,04/01/2022,HOME,04/01/2021,04/03/2021,04/27/2021,$77.19,$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
88657700,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,UscN2azbNU,12 Months,02/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/18/2021,02/25/2022,HOME,02/25/2021,02/18/2021,02/25/2021,$662.00,$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88702486,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,seFZ9BtX5E,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/17/2021,02/24/2022,HOME,02/24/2021,02/17/2021,02/24/2021,"$1,682.37",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88702486,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Nationwide Insurance,TaFvmbUScj,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/14/2021,02/24/2022,PUMBR,02/24/2021,02/17/2021,04/14/2021,$0.00,$0.00,No,Active,Policy Change,PCH,NATIONWIDE MUT INS CO
88702486,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,6gpR8k5Wmd,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/13/2021,02/24/2022,AUTOP,02/24/2021,02/17/2021,04/13/2021,$88.42,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88779785,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Travelers,dUGCbvB58R,12 Months,03/10/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/11/2021,03/10/2022,HOME,03/10/2021,03/11/2021,03/15/2021,"$2,648.00",$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
88779785,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,aTPzJrZx6K,12 Months,03/22/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/23/2021,03/22/2022,PUMBR,03/22/2021,03/23/2021,03/23/2021,$170.00,$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
88811393,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,d6fbf7QJ2Z,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/11/2021,03/05/2022,HOME,03/05/2021,03/11/2021,03/11/2021,"$1,388.79",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88811393,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Nationwide Insurance,C8ytuhvk5Z,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/30/2021,03/05/2022,AUTOP,03/05/2021,03/09/2021,03/30/2021,$70.46,$0.00,No,Active,Policy Change,PCH,NATIONWIDE PROP & CAS INS CO
88811393,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Nationwide Insurance,mj8XEsS8AM,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/09/2021,03/05/2022,HOME,03/05/2021,03/09/2021,03/09/2021,"$1,552.14",$0.00,No,Active,New Business,NBS,NATIONWIDE PROP & CAS INS CO
88826375,"McManus, Malerie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,BfWJ9XYYVF,12 Months,03/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/01/2021,03/01/2022,HOME,03/01/2021,03/01/2021,03/01/2021,"$1,924.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
88885255,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,VemJVqv3NV,12 Months,04/20/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/20/2021,04/20/2022,AUTOP,04/20/2021,04/20/2021,04/20/2021,"$1,971.60",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
88885255,"Johnstone, Olivia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,Gqc6vG782K,12 Months,02/25/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/23/2021,02/25/2022,HOME,02/25/2021,02/20/2021,04/19/2021,"$1,384.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
88892544,"Casser, Emilia",Generic Insurance Branch South,Personal,Umbrella - Personal,Travelers,BWyvPG2PkD,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/17/2021,02/24/2022,PUMBR,02/24/2021,02/24/2021,04/12/2021,$0.00,$0.00,No,Active,Policy Change,PCH,AUTOMOBILE INS CO OF HARTFORD CT
88892544,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Travelers,ET3EkpKmj4,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/16/2021,02/24/2022,HOME,02/24/2021,02/24/2021,04/16/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
88892544,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,5RpK8avkQN,12 Months,02/24/2021,Generic Insurance,Unknown,,Personal Lines (P/L),04/15/2021,02/24/2022,AUTOP,02/24/2021,02/24/2021,04/15/2021,"$1,090.00",$0.00,No,Active,Reinstate,REI,STANDARD FIRE INS CO
89025624,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Umbrella - Personal,Safeco Insurance,szrtQEWXJC,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,02/12/2022,PUMBR,02/12/2021,02/16/2021,02/17/2021,$537.00,$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89025624,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,EGcCPypzvq,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/16/2021,02/12/2022,HOME,02/12/2021,02/16/2021,02/17/2021,"$1,879.00",$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89025624,"Anderson, Bobbie",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,YJqwrwZRgX,12 Months,02/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/18/2021,02/12/2022,AUTOP,02/12/2021,02/16/2021,05/18/2021,"$2,315.40",$0.00,No,Active,Policy Change,PCH,SAFECO INS CO OF AMER
89034563,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,J7c3JRM4DT,12 Months,03/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/01/2022,AUTOP,03/01/2021,02/20/2021,05/04/2021,"$1,586.00",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
89034563,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,PP7gHjCEEV,12 Months,03/05/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/03/2021,03/05/2022,HOME,03/01/2021,02/20/2021,05/04/2021,$785.00,$0.00,No,Active,New Business,NBS,AMERICAN ECONOMY INS CO
89138296,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,FOREMOST INSURANCE,dJGsyEtCjp,12 Months,02/19/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/23/2021,02/19/2022,HOME,02/19/2021,02/23/2021,02/23/2021,"$3,591.00",$0.00,No,Active,New Business,NBS,FOREMOST INS CO GRAND RAPIDS MI
89147087,"Casser, Emilia",Generic Insurance Branch South,Personal,Homeowners,Safeco Insurance,fBeM2wYGS3,12 Months,03/12/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/12/2021,03/12/2022,HOME,03/12/2021,02/20/2021,05/04/2021,"$1,223.00",$0.00,No,Active,Policy Change,PCH,AMERICAN ECONOMY INS CO
89156552,"McManus, Malerie",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,3kzu6u5eUU,12 Months,04/15/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/31/2021,04/15/2022,DFIRE,04/15/2021,03/31/2021,05/11/2021,$612.00,$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
89156552,"McManus, Malerie",Generic Insurance Branch South,Personal,Dwelling fire,Travelers,Xx9qEKFPnm,12 Months,03/30/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/31/2021,03/30/2022,DFIRE,03/30/2021,03/31/2021,05/11/2021,"$1,739.00",$0.00,No,Active,New Business,NBS,TRAVELERS PERSONAL INS CO
89213585,"Smith, Amanda",Generic Insurance Branch South,Personal,Homeowners,Travelers,4zN9gV7a5F,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),03/03/2021,02/17/2022,HOME,02/17/2021,02/12/2021,03/03/2021,$0.00,$0.00,No,Active,Policy Change,PCH,TRAVELERS PERSONAL INS CO
89213585,"Smith, Amanda",Generic Insurance Branch South,Personal,Auto (Personal),Travelers,6SPJyeEgef,12 Months,02/17/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/12/2021,02/17/2022,AUTOP,02/17/2021,02/12/2021,02/17/2021,$559.00,$0.00,No,Active,New Business,NBS,STANDARD FIRE INS CO
89227630,"McManus, Malerie",Generic Insurance Branch South,Personal,Dwelling fire,FOREMOST INSURANCE,WsaN2R9HFA,12 Months,03/01/2021,Generic Insurance,Unknown,,Personal Lines (P/L),05/04/2021,03/01/2022,DFIRE,03/01/2021,03/02/2021,05/04/2021,$0.00,$0.00,No,Active,Policy Change,PCH,FOREMOST INS CO GRAND RAPIDS MI
89250905,"Casser, Emilia",Generic Insurance Branch South,Personal,Auto (Personal),Safeco Insurance,NGKAQhGgmE,12 Months,03/03/2021,Generic Insurance,Unknown,,Personal Lines (P/L),02/20/2021,03/03/2022,AUTOP,03/03/2021,02/20/2021,03/03/2021,"$3,147.90",$0.00,No,Active,New Business,NBS,SAFECO INS CO OF AMER
